,Unnamed: 0,Text,Label,socialMediaAbuse,socialMediaAbuse_socialMediaAbuse
2549,2549,"though it lacks the utter authority of a genre gem , there's a certain robustness to this engaging mix of love and bloodletting .",1,"[6679, 2667, 6294, 3166, 1743]",1
2550,2550,"a conventional , but well-crafted film about a historic legal battle in ireland over a man's right to raise his own children .",1,"[4153, 3252, 1113, 3530, 3223]",1
2551,2551,"yes , it's as good as you remember . in fact , even better .",1,"[7180, 4511, 4108, 6686, 99]",1
2552,2552,hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .,1,"[4480, 5998, 7663, 3126, 2001]",1
2553,2553,"an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one .",1,"[1626, 1956, 2864, 984, 5906]",0
2554,2554,"this is a harrowing movie about how parents know where all the buttons are , and how to push them .",1,"[1005, 4713, 5129, 8229, 5729]",0
2555,2555,a stirring road movie .,1,"[3788, 1566, 8245, 6240, 3918]",1
2556,2556,"one of the best films i have ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense .",1,"[2236, 408, 1116, 3442, 3594]",1
2557,2557,insanely hilarious ! i haven't laughed that hard in years !,1,"[1641, 480, 2319, 4122, 4009]",1
2558,2558,"anyone who's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved . these people are really going to love the piano teacher .",1,"[5065, 1274, 999, 6227, 2269]",1
2559,2559,"it's a tour de force , written and directed so quietly that it's implosion rather than explosion you fear .",1,"[2745, 1068, 8503, 8132, 2648]",1
2560,2560,"it may not be history  but then again , what if it is ?  but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while .",1,"[4465, 311, 1562, 1125, 6148]",1
2561,2561,"if "" lilo & stitch "" isn't the most edgy piece of disney animation to hit the silver screen , then this first film to use a watercolor background since "" dumbo "" certainly ranks as the most original in years .",1,"[7859, 1731, 6516, 7640, 2130]",1
2562,2562,"this may be dover kosashvili's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic .",1,"[4027, 2491, 3968, 6982, 2209]",1
2563,2563,"this ready-made midnight movie probably won't stand the cold light of day , but under the right conditions , it's goofy ( if not entirely wholesome ) fun .",1,"[137, 7017, 2825, 370, 2845]",1
2564,2564,"see scratch for the history , see scratch for the music , see scratch for a lesson in scratching , but , most of all , see it for the passion .",1,"[2896, 2463, 1400, 2525, 3680]",1
2565,2565,". . . "" bowling for columbine "" remains a disquieting and thought-provoking film . . .",1,"[3889, 3204, 3614, 2126, 6757]",1
2566,2566,"even though it is infused with the sensibility of a video director , it doesn't make for completely empty entertainment",1,"[4017, 4465, 2228, 1727, 7443]",1
2567,2567,but even with the two-wrongs-make-a-right chemistry between jolie and burns . . . this otherwise appealing picture loses its soul to screenwriting for dummies conformity .,1,"[7108, 6179, 5484, 5498, 3337]",0
2568,2568,"talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it's hard to stop watching .",1,"[4237, 4245, 6181, 2337, 5120]",1
2569,2569,star/producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character's paintings and in the process created a masterful work of art of their own .,1,"[536, 1698, 746, 7352, 5359]",1
2570,2570,a tasty masala .,1,"[3761, 7232, 3884, 8180, 6509]",1
2571,2571,a truly wonderful tale combined with stunning animation .,1,"[1506, 3949, 4142, 278, 698]",1
2572,2572,a low-key labor of love that strikes a very resonant chord .,1,"[4074, 985, 2893, 6654, 3117]",1
2573,2573,an average kid-empowerment fantasy with slightly above-average brains .,1,"[7759, 8243, 2137, 8203, 8008]",1
2574,2574,"confessions isn't always coherent , but it's sharply comic and surprisingly touching , so hold the gong .",1,"[6308, 2363, 1075, 8371, 3421]",1
2575,2575,"while guzmán frustratingly refuses to give pinochet's crimes a political context , his distance from the material is mostly admirable .",1,"[4267, 8098, 7710, 8425, 3869]",0
2576,2576,". . . a story , an old and scary one , about the monsters we make , and the vengeance they take .",1,"[955, 2632, 6091, 4765, 3272]",1
2577,2577,a sentimental but entirely irresistible portrait of three aging sisters .,1,"[2182, 4092, 1141, 1870, 4116]",1
2578,2578,"white oleander may leave you rolling your eyes in the dark , but that doesn't mean you won't like looking at it .",1,"[6983, 2957, 5214, 3130, 7575]",1
2579,2579,"in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .",1,"[3657, 1994, 2650, 573, 3293]",1
2580,2580,the most brilliant work in this genre since the 1984 uncut version of sergio leone's flawed but staggering once upon a time in america .,1,"[2998, 3758, 4041, 1608, 2706]",1
2581,2581,"it looks closely , insightfully at fragile , complex relationships .",1,"[1331, 967, 7041, 1674, 5702]",1
2582,2582,"not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly .",1,"[4925, 4231, 3947, 8237, 7082]",1
2583,2583,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps .",1,"[5034, 4385, 3637, 3592, 1784]",1
2584,2584,it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes .,1,"[4825, 3606, 5699, 3338, 4441]",1
2585,2585,there are moments of hilarity to be had .,1,"[5854, 3544, 5185, 7178, 8179]",1
2586,2586,refreshing .,1,"[178, 3917, 1816, 2418, 3597]",1
2587,2587,"a hypnotic portrait of this sad , compulsive life .",1,"[2692, 3997, 1833, 1070, 3259]",0
2588,2588,"[while the last metro] was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history .",1,"[2260, 7757, 7099, 6904, 8073]",1
2589,2589,"one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning .",1,"[3996, 1125, 1106, 924, 3338]",1
2590,2590,"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",1,"[2891, 7904, 7689, 6516, 4483]",1
2591,2591,michael moore's latest documentary about america's thirst for violence is his best film yet . . .,1,"[2935, 1943, 3204, 1763, 3614]",1
2592,2592,"suffice to say that after seeing this movie in imax form , you'll be more acquainted with the tiniest details of tom hanks' face than his wife is .",1,"[7727, 3961, 1904, 4819, 3457]",0
2593,2593,"like a tarantino movie with heart , alias betty is richly detailed , deftly executed and utterly absorbing .",1,"[305, 1784, 3881, 3159, 2858]",1
2594,2594,marvelously entertaining and deliriously joyous documentary .,1,"[2247, 3156, 452, 2410, 3098]",1
2595,2595,"a brisk , reverent , and subtly different sequel .",1,"[4073, 1524, 2923, 2468, 5578]",1
2596,2596,"a movie i loved on first sight and , even more important , love in remembrance .",1,"[2021, 1568, 513, 4896, 3012]",1
2597,2597,"'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias románticas en mucho tiempo . una verdadera delicia . '",1,"[6525, 3752, 802, 2890, 2986]",1
2598,2598,deserves a place of honor next to nanook as a landmark in film history .,1,"[1269, 3536, 3360, 3431, 2702]",1
2599,2599,murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy . . .,1,"[381, 2654, 6294, 4829, 4116]",1
2600,2600,this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground .,1,"[191, 2259, 248, 6023, 841]",1
2601,2601,"the sweetest thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways . but it does have one saving grace . a lot of its gags and observations reflect a woman's point-of-view .",1,"[1502, 3454, 4026, 280, 198]",1
2602,2602,"this is lightweight filmmaking , to be sure , but it's pleasant enough -- and oozing with attractive men .",1,"[5146, 3424, 4099, 1223, 2468]",1
2603,2603,"at its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .",1,"[1049, 1846, 4228, 865, 1258]",1
2604,2604,"fans of critics' darling band wilco will marvel at the sometimes murky , always brooding look of i am trying to break your heart .",1,"[2635, 1772, 2066, 6619, 6394]",1
2605,2605,the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .,1,"[3775, 3273, 573, 2377, 6900]",1
2606,2606,"[gosling's] combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",1,"[2894, 46, 3665, 1096, 7481]",1
2607,2607,confounding because it solemnly advances a daringly preposterous thesis . acting cannot be acted .,1,"[7667, 8371, 7775, 6536, 3519]",0
2608,2608,fulford-wierzbicki . . . deftly captures the wise-beyond-her-years teen .,1,"[37, 735, 6331, 4029, 1364]",1
2609,2609,a wild ride juiced with enough energy and excitement for at least three films .,1,"[98, 191, 3705, 3420, 1188]",1
2610,2610,"it's a cool event for the whole family . maybe not a classic , but a movie the kids will want to see over and over again .",1,"[960, 1005, 3785, 2954, 1546]",1
2611,2611,featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock .,1,"[630, 1501, 4026, 523, 1720]",1
2612,2612,the movie is not as terrible as the synergistic impulse that created it .,1,"[8457, 4108, 4953, 4511, 7065]",0
2613,2613,"a typically observant , carefully nuanced and intimate french coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it .",1,"[3163, 2492, 2408, 304, 3704]",0
2614,2614,less an examination of neo-nazism than a probe into the nature of faith itself .,1,"[6968, 6885, 1921, 2251, 5050]",1
2615,2615,a moving and weighty depiction of one family's attempts to heal after the death of a child .,1,"[2176, 118, 1247, 1070, 1958]",1
2616,2616,i don't think most of the people who loved the 1989 paradiso will prefer this new version . but i do .,1,"[1679, 2649, 939, 2754, 2141]",1
2617,2617,a zinger-filled crowd-pleaser that open-minded elvis fans ( but by no means all ) will have fun with .,1,"[7467, 497, 3391, 375, 1788]",1
2618,2618,diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film .,1,"[3708, 4071, 7968, 8397, 1478]",1
2619,2619,"entirely suspenseful , extremely well-paced and ultimately . . . dare i say , entertaining !",1,"[6604, 6524, 7977, 2694, 2594]",1
2620,2620,the riveting performances by the incredibly flexible cast make love a joy to behold .,1,"[5310, 976, 1188, 1930, 1064]",1
2621,2621,"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .",1,"[2762, 2149, 8226, 2643, 2376]",1
2622,2622,"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill .",1,"[7392, 3215, 6123, 2858, 3541]",1
2623,2623,"the re-release of ron howard's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",1,"[2653, 3188, 1542, 7169, 3890]",1
